# Kalmasoft Databases
# Database of Arabic words of Ethiopic origin
# References: www.kalmasoft.com/KLEX/dbamara.htm, www.kalmasoft.com/KLEX/dbtirara.htm, www.kalmasoft.com/KLEX/dbtigara.htm
# Primary resources: Lexical Data Repository of the Ge'ez Frontier Foundation https://github.com/geezorg/data/tree/master; HornMorpho is part of the L3 Project http://www.cs.indiana.edu/~gasser/Research/projects.html; Carl W. Isenberg, Grammar of the Amharic Language
# Secondary resources: https://github.com/admasethiopia/dictionaries/blob/master/Amharic%20Tigrinya%20English%20Dictionary.txt, https://github.com/fgaim/Tigrinya-BiLexicon/blob/master/Tigrinya-English.dic
# Related works: www.kalmasoft.com/KLEX/dcamhara.htm, www.kalmasoft.com/KLEX/dbsyriac.htm
# Availability: https://github.com/Kalmasoft/Databases/blob/main/Ethiopic
# Terminology: www.kalmasoft.com/adevtool.htm
# Tools: Amharic Verb Conjugation generator www.kalmasoft.com/KMAPS/eamrconj.htm
# Created: 3 Jan 2021 8:38 AM
# Updated: 11 Sep 2026 2:12 PM
# Encoding: UTF8
# Delimiter: TAB
# Total entries: 4,000+
# Copyright ©1999-2025 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# =========================================
# Licensed under Creative Commons Attribution-ShareAlike 4.0 International license.
# This is a work in progress, not completed, any citations for academic purposes should include the date when the file was downloaded.
# =========================================
# Attributes:
#	ID: 6 digits identification number
#		A######: HornMorpho original entry (A: Amharic, G: Ge'ez, R: Tigrinya, T: Tigre)
#		K######: Kalmasoft added entry
#	Ethiopic: Ethiopic entry
#	ETIPA: Reading for Ethiopic entry (International Phonetic Alphabet)
#	ARIPA: Reading for Arabic (International Phonetic Alphabet)
#	Arabic: Arabic parallel word
#	ETClass/ARClass: Ethiopic/Arabic grammatical class
#		A: Adjective
#		D: Adverb
#		I: Infinitive (Amharic infinitive, Arabic Mimatic infinitive)
#		G: Gerund (Amharic gerund)
#		M: Masdar (Arabic infinitive)
#		N: Noun
#		NT: Arabic Temporal noun
#		NL: Arabic Locative noun
#		Ncol: Regional colloquial Arabic Noun, region codes appear in "Locale", apply only to MSA otherwise
#		R: Particle
#		P: Participle (Amharic and Arabic active participle)
#		Vcol: Regional colloquial Arabic Verb, region codes appear in "Locale", apply only to MSA otherwise
#		VI: Verb imperfective (Amharic contingent, Arabic imperfective)
#		VC: Verb compound imperfective (Amharic compound imperfective, Arabic emphatic imperfective)
#		VJ: Verb jussive
#		VM: Verb imperative
#		VP: Verb perfective, past
#	ETSubclass/ARSubclass: Ethiopic/Arabic entry grammatical subclass
#		CON: Conjunction
#		PRP: Preposition
#		SNG: Singular
#		PLR: Plural
#		ACC: Accusative case
#		NOM: Nominative case
#		DAT: Dative case
#		GEN: Genitive case
#		IND: Indicative mood
#		SUB: Subjunctive mood
#	ETDomain/ARDomain: Ethiopic/Arabic entry semantic domain
#		ANAT: Anatomy
#		ANIM: Animate
#		DMST: Domestic
#		DATE: Date
#		LANG: Language specific
#		NAME: Named entity
#		NUMB: Number
#		PLNT: Plant
#		RLGN: Religion
#	Category: Arabic entry usage category
#		ARC: Ethiopic archaic entry
#		FFM: full form morphology
#		NUS: not used in Arabic
#		SSH: semantically shifted in Arabic
#	RootET: Ethiopic theoretical root
#	RootAR: Arabic root
#	Language: Ethiopic language, ISO 639-3 three-letter code
#	Recipient: Recipient Arabic varieties, ISO 639-3 three-letter code
#	Locale: Locales of the recipient Arabic varieties, ISO3166-3 Alpha-3 country codes
#	Gloss: Arabic semantic adaptation in English
# =========================================
ID	Ethiopic	ETIPA	ARIPA	Arabic	ETClass	ARClass	ETSubclass	ARSubclass	ETDomain	ARDomain	Category	RootAM	RootAR	Language	Recipient	Locale	Gloss
A00753	ይደርጅ	/jɨdɛrɨdʒ/	/jadridʒ/	يَدْرِج	VI	VI						ደረጀህ	درج	amh	arb		develop, strive
A00754	ደረጀ	/dɛrɛdʒɛ/	/daradʒa/	دَرَجَ	VP	VP						ደረጀህ	درج	amh	arb		develop, strive
A00755	ደረጀ	/dɛrɛdʒɛ/	/darːadʒa/	دَرَّجَ	VP	VP						ደረጀህ	درج	amh	arb		develop, strive
A00756	ደረጃ	/dɛrɛdʒa/	/daradʒa/	دَرَجَة	N	N							درج	amh	arb		level
A00757	ደርጅቶ	/dɛrɨdʒɨto/	/dardʒun/	دَرْجٌ	G	M						ደረጀህ	درج	amh	arb		develop, strive
A00758	ድርጁ	/dɨrɨdʒu/	/darːaːdʒ/	دَرَّاج	P	P						ደረጀህ	درج	amh	arb		develop, strive
A00759	ድርጅት	/dɨrɨdʒɨt/	/daradʒa/	دَرَجة	N	N	SNG	SNG					درج	amh	arb		company, corporation, association
A00760	ድርጊት	/dɨrɨgit/	/dardʒ/	دَرْج	N	N	SNG	SNG					درج	amh	arb		deed, occurrence, event
A00761	ደረሰ	/dɛrɛsɛ/	/darːasa/	دَرَّسَ	VP	VP							درس	amh	arb		arrive
A00762	ደራሲ	/dɛraːs/	/darːaːs/	دَرَّاس	N	N	SNG	SNG					درس	amh	arb		novelist, biographer, writer
A00763	ደራሲነት	/dɛraːsinɛt/	/diraːsa/	دِرَاسة	N	N							درس	amh	arb		state of being a novelist, biographer
A00764	ድርሰት	/dɨrɨsɛt/	/dars/	دَرْس	N	N	SNG	SNG					درس	amh	arb		piece of writing
A00765	ድርሳን	/dɨrɨsan/	/dars/	دَرْس	N	N	SNG	SNG					درس	amh	arb		lecture, sermon, speech
A00766	መድረቅ	/mɛdɨrɛkʼ/	/madrak/	مَدْرَك	I								درك	amh	arb		be dry
A00767	መድረክ	/mɛdɨrɛk/	/madrak/	مَدْرَك	N	N							درك	amh	arb		raised area, platform, podium, tribune
A00768	አድራጊ	/ʔɛdɨraːg/	/darːaːk/	دَرَّاك	P	P						*ደረገ	درك	amh	arb		do, make
A00769	አድርጎ	/ʔɛdɨrɨgo/	/darkun/	دَرْكٌ	G	M						*ደረገ	درك	amh	arb		do, make
A00770	ያደርጋል	/jadɛrɨgal/	/jadrikanːa/	يَدْرِكَنَّ	VC	VC						*ደረገ	درك	amh	arb		do, make
A00771	ይደርቃል	/jɨdɛrɨkʼal/	/jadrikanːa/	يَدْرِكَنَّ	VC	VC							درك	amh	arb		be dry
A00772	ደራቂ	/dɛraːkʼ/	/darːaːk/	دَرَّاك	P	P							درك	amh	arb		be dry
A00773	ደርቆ	/dɛrɨkʼo/	/darkun/	دَرْكٌ	G	M							درك	amh	arb		be dry
A00774	ድርቅ	/dɨrɨkʼ/	/dirk/	دِرْك	N	N							درك	amh	arb		dearth, famine
A00775	ይዳስሳል	/jɨdasɨsal/	/jadʕisanːa/	يَدْعِسَنَّ	VC	VC						ዳህሰሰ	دعس	amh	arb		to touch lightly, caress
A00776	ይዳስስ	/jɨdasɨs/	/jadʕas/	يَدْعَس	VI	VI						ዳህሰሰ	دعس	amh	arb		to touch lightly, caress
A00777	ዳሰሰ	/dasɛsɛ/	/daʕasa/	دَعَسَ	VP	VP						ዳህሰሰ	دعس	amh	arb		to touch lightly, caress
A00778	ዳሳሽ	/dasaʃ/	/daːʕis/	دَاعِس	P	P						ዳህሰሰ	دعس	amh	arb		to touch lightly, caress
A00779	ዳስሶ	/dasɨso/	/daʕsun/	دَعْسٌ	G	M						ዳህሰሰ	دعس	amh	arb		to touch lightly, caress
A00780	መድገም	/mɛdɨgɛm/	/madɣam/	مَدْغَم	I								دغم	amh	arb		repeat
A00781	ይደግማል	/jɨdɛgɨmaːl/	/jadɣimanːa/	يَدْغِمَنَّ	VC	VC							دغم	amh	arb		repeat
A00782	ይደግም	/jɨdɛgɨm/	/jadaɣːim/	يَدَغِّم	VI	VI							دغم	amh	arb		repeat
A00783	ደገመ	/dɛgɛmɛ/	/daɣama/	دَغَمَ	VP	VP							دغم	amh	arb		repeat
A00784	ደገ፟መ	/dɛgːɛmɛ/	/daɣːama/	دَغَّمَ	VP	VP							دغم	amh	arb		repeat
A00785	ደጋሚ	/dɛgam/	/daɣːaːm/	دَغَّام	P	P							دغم	amh	arb		repeat
A00786	ደግሞ	/dɛgɨmo/	/daɣmun/	دَغْمٌ	G	M							دغم	amh	arb		repeat
A00787	ደግሞ	/dɛgɨmo/	/daɣmun/	دَغْمٌ	G	M							دغم	amh	arb		repeat
A00788	ድገም	/dɨgɛm/	/daɣːim/	دَغِّم	VM	VM							دغم	amh	arb		repeat
A00789	መድፈር	/mɛdɨfɛr/	/madfar/	مَدْفَر	I								دفر	amh	arb		dare
A00790	ይደፍራል	/jɨdɛfɨraːl/	/jadfiranːa/	يَدْفِرَنَّ	VC	VC							دفر	amh	arb		dare
A00791	ደፈረ	/dɛfɛrɛ/	/dafara/	دَفَرَ	VP	VP							دفر	amh	arb		dare
A00792	ደፈረ	/dɛfɛrɛ/	/dafara/	دَفَرَ	VP	VPcol							دفر	amh	apd	SDN	dare
A00793	ደፋሪ	/dɛfar/	/dafːaːr/	دَفَّار	P	P							دفر	amh	arb		dare
A00794	ደፋሪ	/dɛfar/	/dafːaːr/	دَفَّار	P	Pcol							دفر	amh	apd	SDN	dare
A00795	ደፍሮ	/dɛfɨro/	/dafrun/	دَفْرٌ	G	M							دفر	amh	arb		dare
A00796	መድፍ	/mɛdɨf/	/midfaʕ/	مِدْفَع	N	N	SNG	SNG	DMST	DMST			دفع	amh	arb		mortar, field gun
A00797	መዝፈቅ	/mɛzɨfɛkʼ/	/madfaq/	مَدْفَق	I								دفق	amh	arb		immerse
A00798	ዘፈቀ	/zɛfɛkʼɛ/	/dafaqa/	دَفَقَ	VP	VP							دفق	amh	arb		immerse
A00799	ዘፋቂ	/zɛfakʼ/	/daːfiq/	دَافِق	P	P							دفق	amh	arb		immerse
A00800	ዘፍቆ	/zɛfɨkʼo/	/dafqun/	دَفْقٌ	G	M							دفق	amh	arb		immerse
A00801	ይዘፍቃል	/jɨzɛfɨkʼal/	/jadfiqanːa/	يَدْفِقَنَّ	VC	VC							دفق	amh	arb		immerse
A00802	ይዝፈቅ	/jɨzɨfɛkʼ/	/jadfaq/	يَدْفَق	VI	VI							دفق	amh	arb		immerse
A00803	ይደፋል	/jɨdɛfal/	/jadfiqanːa/	يَدْفِقَنَّ	VC	VC						ደፋህ	دفق	amh	arb		spill, pour out
A00804	ይደፍቃል	/jɨdɛfɨkʼal/	/jadfiqanːa/	يَدْفِقَنَّ	VC	VC							دفق	amh	arb		immerse
A00805	ይድፋ	/jɨdɨfa/	/jadfiq/	يَدْفِق	VI	VI						ደፋህ	دفق	amh	arb		spill, pour out
A00806	ደፊ	/dɛf/	/daːfiq/	دَافِق	P	P						ደፋህ	دفق	amh	arb		spill, pour out
A00807	ደፋ	/dɛfa/	/dafaqa/	دَفَقَ	VP	VP						ደፋህ	دفق	amh	arb		spill, pour out
A00808	ደፋቂ	/dɛfakʼi/	/dafːaːq/	دَفَّاق	P	P							دفق	amh	arb		immerse
A00809	ደፍቆ	/dɛfɨkʼo/	/dafqun/	دَفْقٌ	G	M							دفق	amh	arb		immerse
A00810	ደፍቶ	/dɛfɨto/	/dafqun/	دَفْقٌ	G	M						ደፋህ	دفق	amh	arb		spill, pour out
A00811	መድፈን	/mɛdɨfɛn/	/madfan/	مَدْفَن	G	G							دفن	amh	arb		close up
A00812	መድፈን	/mɛdɨfɛn/	/madfan/	مَدْفَن	I								دفن	amh	arb		close up
A00813	ተደፈ፟ነ	/tɛdɛfːɛnɛ/	/tadafːana/	تَدَفَّنَ	VP	VP							دفن	amh	arb		be closed up
A00814	ተደፋ፟ኝ	/tɛdɛfːaɲ/	/dafːaːn/	دَفَّان	P	P							دفن	amh	arb		be closed up
A00815	ተደፍኖ	/tɛdɛfɨno/	/tadafːunun/	تَدَفُّنٌ	G	M							دفن	amh	arb		be closed up
A00816	ይደ፟ፈ፟ን	/jɨdːɛfːɛn/	/jadafːin/	يَدَفِّن	VI	VI							دفن	amh	arb		be closed up
A00817	ይደፍናል	/jɨdɛfɨnal/	/jadfinanːa/	يَدْفِنَنَّ	VC	VC							دفن	amh	arb		close up
A00818	ይደፍን	/jɨdɛfɨn/	/jadafːin/	يَدَفِّن	VI	VI							دفن	amh	arb		close up
A00819	ይድፈን	/jɨdɨfɛn/	/jadfin/	يَدْفِن	VI	VI							دفن	amh	arb		close up
A00820	ደፈነ	/dɛfɛnɛ/	/dafana/	دَفَنَ	VP	VP							دفن	amh	arb		close up
A00821	ደፈ፟ነ	/dɛfːɛnɛ/	/dafːana/	دَفَّنَ	VP	VP							دفن	amh	arb		close up
A00822	ደፋኝ	/dɛfaɲ/	/dafːaːn/	دَفَّان	P	P							دفن	amh	arb		close up
A00823	ደፋኝ	/dɛfaɲ/	/dafːaːn/	دَفَّان	P	P							دفن	amh	arb		close up
A00824	ደፍኖ	/dɛfɨno/	/dafnun/	دَفْنٌ	G	M							دفن	amh	arb		close up
A00825	ደፍኖ	/dɛfɨno/	/dafnun/	دَفْنٌ	G	M							دفن	amh	arb		close up
A00826	ዳፈን	/dafɛn/	/daːfan/	دَافَن	N	N							دفن	amh	arb		absence of clergyman from a service
A00827	ዳፍንት	/dafɨnɨt/	/dafn/	دَفْن	N	N							دفن	amh	arb		night blindness
A00828	ድፈን	/dɨfɛn/	/dafːin/	دَفِّن	VM	VM							دفن	amh	arb		close up
A00829	መድቀቅ	/mɛdɨkʼɛkʼ/	/madqaq/	مَدْقَق	I								دقق	amh	arb		be fine, thin
A00830	ይደቃል	/jɨdɛkʼal/	/jadqiqanːa/	يَدْقِقَنَّ	VC	VC							دقق	amh	arb		be fine, thin
A00831	ይድቀቅ	/jɨdɨkʼɛkʼ/	/jadqiq/	يَدْقِق	VI	VI							دقق	amh	arb		be fine, thin
A00832	ይድቃ	/jɨdɨkʼa/	/jadqiq/	يَدْقِق	VI	VI							دقق	amh	arb		beat the breast
A00833	ደቀቀ	/dɛkʼɛkʼɛ/	/daqaqa/	دَقَقَ	VP	VP							دقق	amh	arb		be fine, thin
A00834	ደቂቃ	/dɛkʼikʼa/	/daqiːqa/	دَقِيقَة	N	N	SNG	SNG					دقق	amh	arb		minute
A00835	ደቂቃ	/dɛkʼikʼa/	/daqiːqa/	دَقِيقَة	N	N							دقق	amh	arb		unit of time; 60 seconds
A00836	ደቃ	/dɛkʼa/	/daqaqa/	دَقَقَ	VP	VP							دقق	amh	arb		beat the breast
A00837	ደቃቅ	/dɛkʼakʼ/	/daqːaːq/	دَقَّاق	P	P							دقق	amh	arb		be fine, thin
A00838	ደቆ	/dɛkʼo/	/daqːun/	دَقٌّ	G	M							دقق	amh	arb		be fine, thin
A00839	ዱቄት	/dukʼet/	/daqiːq/	دَقِيق	N	N							دقق	amh	arb		flour
A00840	ዶቄት	/dokʼet/	/daqiːq/	دَقِيق	N	N			DMST	DMST			دقق	amh	arb		flour
A00841	ይደቅድቅ	/jɨdɛkʼɨdɨkʼ/	/jadakdik/	يَدَكْدِك	VI	VI							دكدك	amh	arb		pound, stamp
A00842	ደቀደቀ	/dɛkʼɛdɛkʼɛ/	/dakdaka/	دَكْدَكَ	VP	VP							دكدك	amh	arb		pound, stamp
A00843	ደቅዳቂ	/dɛkʼɨdakʼ/	/dakdaːk/	دَكْدَاك	P	P							دكدك	amh	arb		pound, stamp
A00844	ደቅድቆ	/dɛkʼɨdɨkʼo/	/dakdakatun/	دَكْدَكَةٌ	G	M							دكدك	amh	arb		pound, stamp
A00845	ደቃ	/dɛkʼa/	/dakːa/	دَكَّ	VP	VP							دكك	amh	arb		beat the breast
A00846	ይደለድላል	/jɨdɛlɛdɨlaːl/	/jadaldilanːa/	يَدَلْدِلَنَّ	VC	VC							دلدل	amh	arb		level
A00847	ደለደለ	/dɛlɛdɛlɛ/	/daldala/	دَلْدَلَ	VP	VP							دلدل	amh	arb		level
A00848	ይዶልዱል	/jɨdolɨdul/	/jadaldim/	يَدَلْدِم	VI	VIcol							دلدم	amh	apd	SDN	be blunt
A00849	ዱልዱም	/dulɨdum/	/duldum/	دُلْدُم	A	Acol							دلدم	amh	apd	SDN	unsharpened, not bright
A00850	ዶለዶመ	/dolɛdomɛ/	/daldama/	دَلْدَمَ	VP	VPcol							دلدم	amh	apd	SDN	be blunt
A00851	ዶልዷማ	/dolɨdoamaː/	/dulduma/	دُلْدُمَة	A	Acol							دلدم	amh	apd	SDN	unsharpened, not bright
A00852	መደለል	/mɛdɛlɛl/	/madlal/	مَدْلَل	I							ደለ፟ለ	دلل	amh	arb		cajole, entice
A00853	ይደልላል	/jɨdɛlɨlaːl/	/jadlilanːa/	يَدْلِلَنَّ	VC	VC						ደለ፟ለ	دلل	amh	arb		cajole, entice
A00854	ይደልል	/jɨdɛlɨl/	/jadlil/	يَدْلِل	VI	VI						ደለ፟ለ	دلل	amh	arb		cajole, entice
A00855	ደለለ	/dɛlɛlɛ/	/dalːala/	دَلَّلَ	VP	VP						ደለ፟ለ	دلل	amh	arb		cajole, entice
A00856	ደላላ	/dɛlaːlaː/	/dalːaːl/	دَلَّال	P	P						ደለ፟ለ	دلل	amh	arb		cajole, entice
A00857	ደላላ	/dɛlaːlaː/	/dilaːla/	دِلَالة	N	N							دلل	amh	arb		go-between, agent, dealer
A00858	ደልሎ	/dɛlɨlo/	/dalːun/	دَلٌّ	G	M						ደለ፟ለ	دلل	amh	arb		cajole, entice
A00859	መደመር	/mɛdɛmɛr/	/madmar/	مَدْمَر	I							ደመ፟ረ	دمر	amh	arb		add up
A00860	ይደምራል	/jɨdɛmɨraːl/	/jadmiranːa/	يَدْمِرَنَّ	VC	VC						ደመ፟ረ	دمر	amh	arb		add up
A00861	ይደምር	/jɨdɛmɨr/	/jadmar/	يَدْمَر	VI	VI						ደመ፟ረ	دمر	amh	arb		add up
A00862	ደመረ	/dɛmɛrɛ/	/damara/	دَمَرَ	VP	VP						ደመ፟ረ	دمر	amh	arb		add up
A00863	ደማሪ	/dɛmaːr/	/daːmir/	دَامِر	P	P						ደመ፟ረ	دمر	amh	arb		add up
A00864	ደምሮ	/dɛmɨro/	/damrun/	دَمْرٌ	G	M						ደመ፟ረ	دمر	amh	arb		add up
A00865	ድመራ	/dɨmɛraː/	/daːmra/	دَامْرَة	N	Ncol	SNG	SNG					دمر	amh	apd	SDN	totaling
A00866	መድማት	/mɛdɨmaːt/	/madmaʕ/	مَدْمَع	G	G							دمع	amh	arb		bleed
A00867	መድማት	/mɛdɨmaːt/	/madmaʕ/	مَدْمَع	I							ደማህ	دمع	amh	arb		bleed
A00868	ይደማ	/jɨdɛmaː/	/jadamːiʕ/	يَدَمِّع	VI	VI							دمع	amh	arb		bleed  
A00869	ይደማል	/jɨdɛmaːl/	/jadmaʕanːa/	يَدْمَعَنَّ	VC	VC						ደማህ	دمع	amh	arb		bleed
A00870	ይድማ	/jɨdɨmaː/	/jadmiʕ/	يَدْمِع	VI	VI							دمع	amh	arb		bleed
A00871	ደሚ	/dɛmi/	/daːmiʕ/	دَامِع	P	P						ደማህ	دمع	amh	arb		bleed
A00872	ደማ	/dɛmaː/	/damaʕa/	دَمَعَ	VP	VP							دمع	amh	arb		bleed
A00873	ደማ፟	/dɛmːaː/	/damːaʕa/	دَمَّعَ	VP	VP							دمع	amh	arb		bleed  
A00874	ደምቶ	/dɛmɨto/	/damʕatun/	دَمْعَةٌ	G	M							دمع	amh	arb		bleed
A00875	ደምቶ	/dɛmɨto/	/damʕun/	دَمْعٌ	G	M							دمع	amh	arb		bleed
A00876	መደመን	/mɛdɛmɛn/	/madman/	مَدْمَن	I							ደመ፟ነ	دمن	amh	arb		be cloudy
A00877	ይደምን	/jɨdɛmɨn/	/jadmin/	يَدْمِن	VI	VI							دمن	amh	arb		be cloudy
A00878	ደመነ	/dɛmɛnɛ/	/damana/	دَمَنَ	VP	VP							دمن	amh	arb		be cloudy
A00879	ደመና	/dɛmɛna/	/dimna/	دِمْنَة	N	N							دمن	amh	arb		cloud
A00880	ደም	/dɛm/	/dam/	دَم	N	N			ANAT	ANAT			دمي	amh	arb		blood
A00881	መዳስ	/mɛdas/	/madhas/	مَدْهَس	G	G						ዳህሰ	دهس	amh	arb		put up tent, crush
A00882	መዳስ	/mɛdas/	/madhas/	مَدْهَس	I							ዳህሰ	دهس	amh	arb		put up tent, crush
A00883	ይዳስ	/jɨdas/	/jadhas/	يَدْهَس	VI	VI						ዳህሰ	دهس	amh	arb		put up tent, crush
A00884	ይድሳል	/jɨdɨsal/	/jadhisanːa/	يَدْهِسَنَّ	VC	VC						ዳህሰ	دهس	amh	arb		put up tent, crush
A00885	ዳሰ	/dasɛ/	/daːsa/	دَاسَ	VP	VP						ዳህሰ	دهس	amh	arb		put up tent, crush
A00886	ዳሰ	/dasɛ/	/dahasa/	دَهَسَ	VP	VP						ዳህሰ	دهس	amh	arb		put up tent, crush
A00887	ዳሺ	/daʃ/	/daːhis/	دَاهِس	P	P						ዳህሰ	دهس	amh	arb		put up tent, crush
A00888	ድሶ	/dɨso/	/dahsun/	دَهْسٌ	G	M						ዳህሰ	دهس	amh	arb		put up tent, crush
A00889	ድሶ	/dɨso/	/dahsun/	دَهْسٌ	G	M						ዳህሰ	دهس	amh	arb		put up tent, crush
A00890	ድኅነት	/dɨħɨnɛt/	/dihna/	دِهْنَة	N	N							دهن	amh	arb		destitution, indigence, want, need
A00891	መደወር	/mɛdɛwɛr/	/maduːar/	مَدْوَر	I							*ደወረ	دور	amh	arb		wind (on spool)
A00892	አደወረ	/ʔɛdɛwɛrɛ/	/dawara/	دَوَرَ	VP	VP						*ደወረ	دور	amh	arb		wind (on spool)
A00893	ዙሮ	/zuro/	/dawrun/	دَوْرٌ	G	M							دور	amh	arb		revolve
A00894	ዞረ	/zorɛ/	/dawuːara/	دَوَّرَ	VP	VP							دور	amh	arb		revolve
A00895	ዟሪ	/zoar/	/dawːaːr/	دَوَّار	P	P							دور	amh	arb		revolve
A00896	ይዞር	/jɨzor/	/jadawːir/	يَدَوِّر	VI	VI							دور	amh	arb		revolve
A00897	ይደውራል	/jɨdɛwɨraːl/	/jaduːranːa/	يَدُورَنَّ	VC	VC						*ደወረ	دور	amh	arb		wind (on spool)
A00898	ይደውር	/jɨdɛwɨr/	/jaduːr/	يَدُور	VI	VI						*ደወረ	دور	amh	arb		wind (on spool)
A00899	ደዋሪ	/dɛwar/	/dawːaːr/	دَوَّار	P	P						*ደወረ	دور	amh	arb		wind (on spool)
A00900	ደውሮ	/dɛwɨro/	/dawrun/	دَوْرٌ	G	M						*ደወረ	دور	amh	arb		wind (on spool)
A00901	መዳሰስ	/mɛdasɛs/	/madaːs/	مَدَاس	I							ዳህሰሰ	دوس	amh	arb		to touch lightly, caress
A00902	ይዳስሳል	/jɨdasɨsal/	/jaduːsanːa/	يَدُوسَنَّ	VC	VC						ዳህሰሰ	دوس	amh	arb		to touch lightly, caress
A00903	ይዳስስ	/jɨdasɨs/	/jaduːs/	يَدُوس	VI	VI						ዳህሰሰ	دوس	amh	arb		to touch lightly, caress
A00904	ዳሰሰ	/dasɛsɛ/	/daːsa/	دَاسَ	VP	VP						ዳህሰሰ	دوس	amh	arb		to touch lightly, caress
A00905	ዳሳሽ	/dasaʃ/	/daːʔis/	دَائِس	P	P						ዳህሰሰ	دوس	amh	arb		to touch lightly, caress
A00906	ዳስሶ	/dasɨso/	/dausun/	دَوْسٌ	G	M						ዳህሰሰ	دوس	amh	arb		to touch lightly, caress
A00907	ይደውላል	/jɨdɛwɨlaːl/	/jaduːlanːa/	يَدُولَنَّ	VC	VC						ደወ፟ለ	دول	amh	arb		ring
A00908	ይደውል	/jɨdɛwɨl/	/jaduːil/	يَدْوِل	VI	VI							دول	amh	arb		ring
A00909	ይዶልታል	/jɨdolɨtal/	/jaduːlanːa/	يَدُولَنَّ	VC	VC						ዶለ፟ተ	دول	amh	arb		scheme, plot
A00910	ደወለ	/dɛwɛlɛ/	/dawala/	دَوَلَ	VP	VP							دول	amh	arb		ring
A00911	ደውሎ	/dɛwɨlo/	/dawlun/	دَوْلٌ	G	M						ደወ፟ለ	دول	amh	arb		ring
A00912	ድወላ	/dɨwɛlaː/	/dawla/	دَوْلَة	N	N							دول	amh	arb		ringing
A00913	ዶለተ	/dolɛtɛ/	/dawla/	دَوْلَة	N	N	SNG	SNG				ዶለ፟ተ	دول	amh	arb		scheme, plot
A00914	ዶልቶ	/dolɨto/	/dawlatun/	دَوْلَةٌ	G	M						ዶለ፟ተ	دول	amh	arb		scheme, plot
A00915	ዶመ	/domɛ/	/dawuːama/	دَوَّمَ	VP	VP							دوم	amh	arb		be dull, blunt
A00916	ይዳኛል	/jɨdaɲal/	/jadiːnanːa/	يَدِينَنَّ	VC	VC						ዳህኘ፟ህ	دين	amh	arb		arbitrate, judge
A00917	ይዳኝ	/jɨdaɲ/	/jadiːn/	يَدِين	VI	VI							دين	amh	arb		arbitrate, judge
A00918	ዳነ	/danɛ/	/daːna/	دَانَ	VP	VP							دين	amh	arb		heal, recover
A00919	ዳኘ	/daɲɛ/	/daːna/	دَانَ	VP	VP							دين	amh	arb		arbitrate, judge
A00920	ዳኚ	/daɲ/	/daːʔin/	دَائِن	P	P						ዳህኘ፟ህ	دين	amh	arb		arbitrate, judge
A00921	ዳኝቶ	/daɲɨto/	/idaʔnatun/	إدَأنَةٌ	G	M						ዳህኘ፟ህ	دين	amh	arb		arbitrate, judge
A00922	መዘከር	/mɛzɛkɛr/	/maðkar/	مَذْكَر	G	G							ذكر	amh	arb		commemorate
A00923	መዘከር	/mɛzɛkɛr/	/maðkar/	مَذْكَر	I							ዘከ፟ረ	ذكر	amh	arb		commemorate
A00924	ተዘካሪ	/tɛzɛkar/	/tiðkaːr/	تِذْكَار	N	N							ذكر	amh	arb		charity, donor
A00925	ተዝካር	/tɛzɨkar/	/tiðkaːr/	تِذْكَار	N	N							ذكر	amh	arb		commemorative banquet for the deceased
A00926	ተዝካር	/tɛzɨkar/	/tiðkaːr/	تِذْكَار	N	N							ذكر	amh	arb		feast in remembering of a dead relative
A00927	ዘክሮ	/zɛkɨro/	/ðikrun/	ذِكْرٌ	G	M							ذكر	amh	arb		commemorate
A00928	ዝክር	/zɨkɨr/	/ðikr/	ذِكْر	N	N			RLGN	RLGN			ذكر	amh	arb		commemoration with a banquet in religious occasion
A00929	ደይን	/dɛjɨn/	/ðihn/	ذِهْن	N	N							ذهن	amh	arb		decision; determination; discernment
A00930	ጠራራ	/tˤɛraːraː/	/taraːra/	تَرارا	N	N							رأرأ	amh	arb		midday, noon, blazing sun
A00931	ራስ	/raːs/	/raʔs/	رَأْس	N	N			ANAT	ANAT			رأس	amh	arb		head
A00932	ርእስ	/rɨʔɨs/	/raʔiːs/	رَئِيس	N	N							رأس	amh	arb		topic, heading (headline)
A00933	ራዕይ	/raːʕɨj/	/raʔi/	رَأي	N	N	SNG	SNG					رأي	amh	arb		mental picture, idea, revelation (as in the Bible)
A00934	ርእዮተ	/rɨʔɨjotɛ/	/raʔi/	رَأْي	N	N	SNG	SNG					رأي	amh	arb		philosophy, belief, ideology
A00935	አብራሪ	/ʔɛbɨraːr/	/ʔrbaːb/	أرْبَاب	N	N							ربب	amh	arb		pilot
A00936	መረብረብ	/mɛrɛbɨrɛb/	/marabrab/	مَرَبْرَب	I								ربرب	amh	arb		pile up
A00937	ረበረበ	/rɛbɛrɛbɛ/	/rabraba/	رَبْرَبَ	VP	VP							ربرب	amh	arb		pile up
A00938	ረብራቢ	/rɛbɨraːb/	/rabraːb/	رَبْرَاب	P	P							ربرب	amh	arb		pile up
A00939	ረብርቦ	/rɛbɨrɨbo/	/rabrabatun/	رَبْرَبَةٌ	G	M							ربرب	amh	arb		pile up
A00940	ይረበርባል	/jɨrɛbɛrɨbal/	/jarabribanːa/	يَرَبْرِبَنَّ	VC	VC							ربرب	amh	arb		pile up
